61.0124,62.0199,63.999,67.0562,68.0508,69.0463,69.0715,70.0666,71.0615,71.0866,72.0459,72.0821,74.0614,74.0978,78.015,78.0351,79.0228,79.0565,79.075,80.026,80.0504,80.9751,81.0187,81.0282,81.0351,81.0465,81.0717,82.0663,83.0507,83.0627,83.0868,84.0461,84.0701,84.0825,85.0777,85.0858,85.1031,86.0618,86.0982,87.0248,87.0935,88.0236,88.0775,89.0612,89.0726,91.0553,92.0509,93.0718,93.9927,94.0416,94.0668,95.0001,95.0173,95.0623,95.0873,96.046,96.0834,96.9962,97.0299,97.078,97.103,98.0622,98.0849,98.0987,98.9861,99.0582,99.0942,100.0776,100.114,100.9898,101.0814,102.0568,102.0934,103.056,104.0531,105.0723,106.0299,106.0678,106.0883,107.0525,107.0623,107.074,107.0882,108.0461,108.069,108.0815,109.042,109.078,109.1034,110.0372,110.062,110.0733,110.0853,110.0986,111.0465,111.0581,111.0831,111.0939,111.1187,112.0777,112.089,112.1016,112.1142,113.0617,113.0731,113.1095,114.0571,114.0684,114.0934,114.1126,115.0561,115.0888,115.0992,115.1403,116.0546,116.0727,116.0916,116.1086,117.0472,117.0596,117.0734,117.1043,118.0541,118.0667,118.1248,119.0365,119.0625,119.0878,119.1288,120.0456,120.0581,120.0678,120.0832,121.0302,121.0421,121.065,121.0783,121.1042,122.0623,122.0746,122.0836,122.0997,123.0576,123.0697,123.0828,123.094,123.1191,123.9908,124.0414,124.0614,124.078,124.089,124.9931,125.0732,125.0983,125.1098,125.9862,126.0573,126.0798,126.0939,126.1061,126.117,126.1301,127.0398,127.0529,127.089,127.1257,128.0638,128.0722,128.0852,128.0958,128.1094,129.0563,129.0691,129.1046,130.0501,130.0661,130.0878,130.1041,130.1239,131.0185,131.0628,131.0744,131.0875,131.1202,132.0462,132.0577,132.0696,132.0835,132.1049,132.1235,133.0407,133.0533,133.0785,133.0901,133.103,133.1264,134.0502,134.0624,134.0747,134.0985,135.0402,135.0576,135.0698,135.0808,135.0941,135.1206,136.0239,136.0417,136.0533,136.0639,136.0781,136.0895,136.1138,137.0264,137.0481,137.0734,137.0855,137.0939,137.1101,137.1358,138.0234,138.0431,138.0566,138.069,138.0935,138.1049,138.1294,139.019,139.0535,139.074,139.0891,139.1005,139.113,139.1252,140.0554,140.073,140.0849,140.1092,140.1208,140.146,141.0495,141.0698,141.1047,142.0542,142.0691,142.0888,142.1092,142.1253,143.0632,143.0844,143.1206,144.0573,144.0684,144.0837,144.1034,144.1411,145.0424,145.0651,145.0788,145.1021,145.1361,146.0481,146.0623,146.0738,146.0844,146.1,146.1197,146.1397,147.0578,147.0709,147.0792,147.0943,147.1164,148.0442,148.0554,148.0635,148.0783,148.0894,148.118,149.0258,149.0485,149.0613,149.0735,149.0865,149.0963,149.1089,149.1341,150.0291,150.0463,150.0582,150.0696,150.094,150.1053,150.131,151.0352,151.0637,151.0891,151.1005,151.1142,151.1267,151.1511,152.0356,152.0722,152.0844,152.0949,152.1087,152.1228,153.0514,153.0698,153.088,153.1049,153.1161,153.1414,154.0518,154.0685,154.0889,154.1004,154.1094,154.1243,154.1616,155.0322,155.0505,155.0635,155.085,155.1206,155.1632,156.0695,156.0836,156.1045,156.1235,156.1415,156.1758,157.0396,157.065,157.0788,157.1008,157.1362,158.075,158.0837,158.0994,158.1203,158.1394,158.1567,159.032,159.058,159.075,159.0949,159.1171,159.1408,159.1582,160.0546,160.0656,160.079,160.0906,160.1003,160.1188,161.0361,161.0739,161.0851,161.0972,161.1103,161.1348,162.0408,162.0562,162.0696,162.0925,162.1025,163.0356,163.053,163.0651,163.0757,163.0894,163.1014,163.114,163.1264,163.1515,164.043,164.0561,164.0718,164.0845,164.1103,164.1215,164.1463,165.052,165.0698,165.081,165.105,165.1163,165.1411,165.1658,165.9817,166.053,166.0742,166.0876,166.1002,166.1255,166.1363,166.1649,167.0364,167.0714,167.0847,167.1044,167.121,167.1575,168.0385,168.0699,168.0813,168.1052,168.1151,168.1418,168.9917,169.0482,169.0668,169.0789,169.0895,169.1005,169.1122,169.123,169.137,170.0591,170.0741,170.0833,170.0993,170.1204,170.1567,171.06,171.0726,171.0967,171.1169,171.1522,172.0591,172.0714,172.0843,172.0985,172.1363,172.1553,172.1726,173.0502,173.0743,173.0854,173.0968,173.1093,173.1322,173.1712,174.0561,174.0701,174.0922,174.1051,174.1157,174.1313,174.1532,174.1649,174.9951,175.0361,175.0541,175.0702,175.0899,175.1005,175.1127,175.1276,175.1483,175.2256,175.9986,176.0584,176.0712,176.0832,176.1113,176.1223,176.1523,176.9922,177.0504,177.0691,177.0809,177.0927,177.1053,177.1167,177.1317,177.1419,177.167,177.995,178.0381,178.0525,178.0651,178.0744,178.0884,178.1003,178.1236,178.1398,178.1676,179.0354,179.0675,179.0853,179.0969,179.1092,179.1224,179.1336,179.1583,180.0263,180.0686,180.0809,180.103,180.1142,180.1389,180.1502,180.1756,181.066,181.082,181.1008,181.1128,181.1236,181.1379,181.1624,181.1758,182.0123,182.0837,182.0959,182.121,182.1339,182.1583,182.1927,183.0613,183.0699,183.0818,183.0972,183.1171,183.1522,184.0619,184.0791,184.0915,184.1099,184.1363,184.1511,184.1728,185.0756,185.0872,185.0948,185.1182,185.1347,185.1766,186.0702,186.0782,186.0948,186.108,186.1165,186.1292,186.152,186.1885,187.055,187.0722,187.0892,187.1013,187.1291,187.1513,187.1927,188.0485,188.0717,188.0883,188.1105,188.1312,188.146,189.0512,189.07,189.0801,189.108,189.1174,189.1421,189.1675,190.0643,190.078,190.0999,190.1127,190.1257,190.1367,191.0705,191.0853,191.0983,191.1216,191.1333,191.1471,191.1596,191.185,192.0687,192.0841,192.1053,192.1156,192.1296,192.1405,192.1526,192.1633,193.0625,193.0788,193.0998,193.112,193.1364,193.1618,194.0446,194.0787,194.0958,194.1191,194.1338,194.1566,194.1715,195.0638,195.0759,195.0914,195.1238,195.154,195.166,195.1922,196.0607,196.0769,196.0906,196.1113,196.1364,196.1477,196.1768,196.2107,197.0625,197.0832,197.1097,197.1332,197.168,198.0628,198.0752,198.0954,198.1152,198.1335,198.1576,198.1702,198.1933,199.053,199.065,199.0902,199.1009,199.1113,199.1252,199.1492,199.1838,200.0895,200.1099,200.1313,200.1461,200.1677,200.2043,201.0684,201.08,201.1077,201.126,201.1407,201.1695,201.2067,202.0606,202.0765,202.1001,202.1121,202.1266,202.1402,202.1588,202.1781,202.1958,203.0669,203.0883,203.0978,203.1238,203.1341,203.1456,203.1597,203.1844,204.0832,204.0921,204.1169,204.1305,204.1507,205.0632,205.0871,205.11,205.1384,205.1489,205.1609,205.1996,206.0699,206.0944,206.119,206.1327,206.1623,206.1941,207.0802,207.0935,207.1132,207.126,207.1491,207.1732,207.1888,207.2125,208.0589,208.1115,208.1292,208.147,208.1732,209.0839,209.1061,209.1325,209.1424,209.1579,209.1787,209.193,210.0752,210.0934,210.1088,210.1314,210.1597,210.1903,210.226,211.0664,211.1005,211.1135,211.1467,211.1585,211.1747,212.0896,212.108,212.1298,212.1436,212.1665,212.2037,213.0688,213.081,213.1054,213.1161,213.1278,213.1392,213.1647,213.2015,214.0652,214.086,214.101,214.1118,214.126,214.1472,214.1845,214.2201,215.0266,215.0861,215.097,215.1214,215.1335,215.1486,215.1788,216.0812,216.0938,216.1258,216.1432,216.1541,216.1794,217.0614,217.0844,217.1102,217.125,217.1465,217.1717,218.0961,218.1245,218.1517,218.1651,218.2117,218.2553,219.0634,219.0798,219.0938,219.1262,219.1405,219.1561,219.1779,219.2154,220.0648,220.09,220.1146,220.1371,220.1501,220.1828,221.081,221.0918,221.1086,221.1323,221.1427,221.1683,221.1786,221.2005,222.0682,222.0881,222.1145,222.1281,222.1532,222.1685,223.0629,223.0767,223.0958,223.1089,223.1217,223.1447,223.1563,223.1708,223.1915,223.2065,224.0851,224.1022,224.1167,224.1393,224.164,224.1759,224.2036,225.063,225.0781,225.1004,225.1152,225.1354,225.1482,225.1601,225.1711,225.1977,226.0703,226.0828,226.0988,226.1162,226.1366,226.1569,226.1786,226.216,226.2514,227.0607,227.0917,227.114,227.1285,227.1504,227.1881,227.2168,228.0813,228.094,228.1262,228.1494,228.1991,228.2359,229.0752,229.1145,229.1367,229.1491,229.1699,229.197,229.2398,230.1037,230.1431,230.172,230.2016,230.2502,231.0923,231.127,231.1462,231.1636,231.1773,231.2134,232.0845,232.1207,232.147,232.1589,232.1725,233.089,233.1067,233.1408,233.1674,233.1765,233.1939,233.234,234.074,234.0962,234.1265,234.1367,234.1528,234.1906,235.0766,235.1021,235.1233,235.1572,235.1731,235.1943,235.2109,236.0857,236.1063,236.1269,236.145,236.1768,236.207,236.241,237.0797,237.1174,237.1391,237.1627,237.1749,237.1879,237.2257,238.0792,238.1037,238.1229,238.1383,238.1581,238.1835,238.1956,238.2171,238.2575,239.0672,239.098,239.1204,239.1306,239.1524,239.1803,239.1913,239.2138,240.083,240.0959,240.1182,240.1306,240.1583,240.177,240.1984,240.2353,240.27,241.0889,241.109,241.1336,241.1569,241.1657,241.1839,241.1929,241.2198,241.2376,242.0935,242.1064,242.1336,242.1583,242.1838,242.2129,242.2496,243.0928,243.1252,243.1391,243.1621,243.1836,243.2183,243.2497,244.0739,244.0948,244.1156,244.1508,244.1715,244.1926,244.2241,244.2675,245.093,245.1138,245.1419,245.1662,245.1802,245.1937,245.2289,245.2708,246.0839,246.1079,246.122,246.1374,246.1632,246.185,246.2478,246.2728,247.1019,247.1216,247.1414,247.1583,247.1851,247.213,247.247,248.0792,248.0983,248.1273,248.142,248.1538,248.178,248.2034,249.0809,249.1144,249.1236,249.1373,249.1743,249.1977,249.2262,250.0881,250.1085,250.1239,250.1554,250.1684,250.1809,250.1941,251.004,251.0507,251.0973,251.1204,251.1409,251.155,251.1892,251.2058,251.2166,251.2469,251.5041,252.0075,252.0827,252.0984,252.1202,252.135,252.1618,252.1736,252.1953,252.2174,252.2366,253.0012,253.0368,253.0797,253.0985,253.1152,253.1317,253.1487,253.1686,253.2053,253.2298,254.0046,254.1069,254.1188,254.1418,254.1668,254.1903,254.2151,254.2521,254.2875,254.9983,255.0775,255.0921,255.1129,255.1278,255.1505,255.1652,255.1852,255.2121,255.2552,256.0013,256.1261,256.1546,256.1892,256.2315,256.2677,256.9967,257.1112,257.1417,257.1642,257.1978,257.2341,257.27,258.107,258.1338,258.1697,258.2467,258.2675,258.2834,259.1028,259.1238,259.1589,259.1735,259.1896,259.2093,259.2486,260.0908,260.1091,260.1196,260.1498,260.1787,260.1899,260.2055,260.2181,260.2631,261.0898,261.1397,261.1623,261.1742,261.1885,261.2148,261.23,261.2627,262.1004,262.1202,262.1399,262.1621,262.1961,262.2573,263.0998,263.1217,263.1544,263.1676,263.1861,263.2091,263.2411,264.0807,264.0985,264.1282,264.1585,264.1725,264.2002,264.2389,264.273,265.1166,265.1373,265.1507,265.1709,265.2006,265.2577,265.2757,266.0998,266.1176,266.1387,266.167,266.1919,266.2164,266.2523,267.0971,267.1153,267.1319,267.1519,267.1763,267.201,267.2208,268.0884,268.1157,268.16,268.1841,268.2149,268.2342,268.2687,269.1097,269.1305,269.1424,269.1642,269.1958,269.2344,269.2699,270.1095,270.1287,270.1421,270.1543,270.1717,270.1877,270.211,270.2452,270.2835,271.1054,271.1243,271.1447,271.163,271.1814,271.2175,271.2452,271.2881,272.1084,272.1232,272.1474,272.1635,272.1815,272.2084,272.2223,272.2646,272.2992,273.0933,273.1097,273.1388,273.1636,273.1939,273.2226,273.2649,273.3006,274.1001,274.1223,274.1374,274.1674,274.1937,274.251,274.2766,275.0918,275.1088,275.1295,275.1538,275.1655,275.2023,275.2172,276.1043,276.1224,276.1462,276.1731,276.1852,276.2073,276.2362,277.083,277.1135,277.1323,277.1669,277.1809,277.1998,277.2199,278.1107,278.1336,278.1646,278.1923,278.2189,278.2517,279.0976,279.1292,279.1515,279.161,279.1851,279.2161,279.2369,279.2629,280.1014,280.1236,280.1505,280.1658,280.1842,280.2362,280.2679,281.0527,281.1072,281.1245,281.1444,281.1664,281.1762,281.2008,281.2277,281.2503,281.2715,282.1296,282.1622,282.1836,282.2089,282.2269,282.2469,282.2836,283.1255,283.1558,283.1812,283.2099,283.243,283.2657,283.2877,284.1114,284.1294,284.1452,284.1696,284.1926,284.2211,284.2631,284.2994,285.1056,285.1178,285.1394,285.1626,285.1837,285.2271,285.2677,285.2872,285.3052,286.0826,286.1171,286.1438,286.1733,286.2118,286.2489,286.2834,286.3157,287.0957,287.1094,287.1247,287.1462,287.1607,287.1765,287.188,287.2036,287.2436,287.2793,288.0787,288.1418,288.1741,288.1954,288.2132,288.2621,288.2943,288.3549,288.3816,288.4211,288.6007,288.9486,289.1086,289.1344,289.1523,289.174,289.1922,289.2061,289.2211,289.2598,289.2976,290.1072,290.1334,290.1678,290.1845,290.216,290.3007,291.0344,291.0899,291.106,291.1255,291.1537,291.1775,291.1903,291.2108,291.2409,291.3061,292.127,292.1509,292.1726,292.1954,292.2375,292.269,293.11,293.1452,293.1607,293.1786,293.1982,293.2249,293.2601,293.2885,294.1284,294.1598,294.1852,294.2279,294.2519,294.2832,294.9528,295.0952,295.1226,295.1576,295.1793,295.1907,295.2166,295.2302,295.2438,295.2828,296.1032,296.126,296.1504,296.178,296.2038,296.2264,296.2388,296.2626,296.3001,296.951,297.1045,297.142,297.1607,297.1799,297.1944,297.2092,297.2295,297.2494,297.2642,297.3022,298.1011,298.1148,298.1355,298.1648,298.1903,298.206,298.2429,298.2796,298.3156,299.0843,299.1322,299.1496,299.1741,299.1948,299.21,299.2291,299.2462,299.2785,300.1407,300.1518,300.1953,300.2123,300.2581,300.2954,301.1008,301.1283,301.1537,301.1765,301.2205,301.26,301.2958,302.1107,302.1626,302.1896,302.225,302.2738,302.2986,303.1322,303.1482,303.1874,303.2187,303.2414,303.2773,303.3098,304.1295,304.1561,304.1801,304.2007,304.2158,304.2425,304.2696,304.2905,304.3124,305.1092,305.139,305.1495,305.1719,305.1886,305.2161,305.2542,305.2649,305.2934,306.0958,306.1452,306.1688,306.1899,306.2194,306.2452,306.2585,306.2873,307.1407,307.1625,307.1913,307.2309,307.2449,307.2664,307.3026,308.1236,308.1487,308.1621,308.1973,308.2378,308.2646,308.3011,309.1423,309.1707,309.1953,309.2265,309.262,309.2844,309.3004,310.1388,310.1618,310.2043,310.2177,310.2588,310.2794,310.3148,311.1047,311.1608,311.1917,311.228,311.2433,311.2771,311.3038,311.3196,312.1509,312.1914,312.218,312.248,312.295,312.3294,313.1433,313.1727,313.2549,313.278,313.2994,313.3339,314.114,314.1707,314.2206,314.2452,314.2802,314.3116,315.1293,315.146,315.1811,315.2083,315.2347,315.2579,315.2759,315.3144,316.1285,316.1496,316.1751,316.2165,316.2388,316.2598,316.2908,316.326,317.1326,317.1696,317.1996,317.2133,317.238,317.255,317.2886,317.3293,318.1433,318.1611,318.1922,318.2471,318.3328,319.1363,319.1611,319.1832,319.2265,319.2506,319.2716,319.3043,320.1623,320.1767,320.2085,320.2267,320.2369,320.2718,320.3065,321.1543,321.1819,321.2089,321.2246,321.2467,321.2977,321.3202,322.1368,322.1583,322.2099,322.237,322.28,322.324,323.1318,323.1582,323.1926,323.2135,323.2289,323.2675,323.3274,324.1522,324.1761,324.1985,324.2357,324.2548,324.2959,324.3301,325.1389,325.1692,325.1878,325.2046,325.289,325.3302,326.154,326.1878,326.2116,326.2332,326.2754,326.3113,327.013,327.0833,327.1039,327.1564,327.1836,327.2026,327.2348,327.2768,327.312,328.0165,328.0858,328.1245,328.1567,328.189,328.2072,328.2896,328.3253,329.0102,329.078,329.1097,329.1261,329.1688,329.1803,329.2095,329.233,329.2552,329.2912,329.3255,329.5863,330.0137,330.1855,330.1991,330.2191,330.2524,330.3061,331.0074,331.1016,331.1759,331.1928,331.2457,331.2709,331.3069,332.0108,332.1528,332.2132,332.2691,332.301,332.3189,333.0047,333.1193,333.1382,333.1586,333.1768,333.2001,333.2288,333.2449,333.2595,333.2826,333.3079,333.3265,334.0049,334.1769,334.2181,334.2429,334.2772,334.2924,334.3151,335.116,335.1549,335.1692,335.1941,335.2117,335.2335,335.2988,336.188,336.2168,336.2576,336.3043,336.3313,337.1781,337.2032,337.2791,337.3124,337.3338,338.1386,338.1694,338.2015,338.2575,338.2775,338.3118,338.3472,338.3761,338.4187,338.4454,338.4854,339.1079,339.1636,339.1937,339.2152,339.2557,339.2938,339.3094,339.3506,339.4501,340.1772,340.2308,340.2955,340.3265,340.3586,340.4053,341.0998,341.1249,341.1858,341.25,341.2677,341.2856,341.3153,341.3622,342.2078,342.2701,342.3092,342.3661,343.1351,343.231,344.1154,344.2045,344.2212,344.2413,344.3206,345.1865,345.2447,345.2603,345.2834,345.3202,346.1695,346.2794,347.1301,347.1692,347.1883,347.2299,347.2833,347.303,348.2187,348.2969,349.1646,349.1823,349.2059,349.2395,349.2991,349.3526,350.2801,350.3118,351.1681,351.31,352.2703,352.3269,352.3638,353.1742,353.243,353.2742,353.3298,354.1521,354.1843,354.2165,354.3044,354.3237,354.3432,355.0759,355.2104,355.2697,355.2863,355.3246,355.3431,356.0761,356.2124,356.2907,356.3261,356.3458,356.3585,357.1491,357.1751,357.2166,357.2558,357.2798,357.3567,358.2804,358.3009,359.0724,359.1798,359.2225,359.2433,360.1785,360.2144,360.2954,361.2625,361.2828,362.2513,362.3136,363.3162,364.292,364.3282,364.3666,365.1998,365.2406,365.293,365.3085,365.3268,365.3555,366.2321,366.2635,366.3096,366.3292,366.3428,366.38,367.2036,367.2629,367.2875,367.3153,367.3413,367.3832,368.3264,368.3578,368.3966,369.1334,369.1974,369.3264,369.3574,369.3965,370.1893,370.3393,370.3609,370.9647,371.1062,371.1748,371.2337,371.3363,371.3605,372.311,372.3519,372.9608,373.0193,373.2415,373.3236,374.9585,375.0175,375.2651,376.2659,376.306,377.2151,377.2697,377.3229,378.3123,379.1902,379.2568,379.3043,379.3397,380.3023,380.334,380.3553,381.2571,381.3186,381.353,382.3568,383.1459,383.2844,383.3365,383.3698,384.2662,384.3426,384.3732,385.3077,385.3515,386.212,386.3122,386.3318,387.1856,387.2706,387.3326,388.1955,389.2412,389.3217,391.2937,391.32,391.338,392.2925,392.34,392.3952,393.3542,394.2763,394.3357,394.3556,394.3777,394.4127,395.3327,395.3696,395.4,396.2892,396.3301,396.3733,396.427,397.2083,397.2504,397.2707,397.3061,397.3488,397.3853,398.3475,398.3712,398.3927,399.2583,399.3322,399.365,400.2044,400.261,400.3357,400.3591,401.308,401.3476,401.3847,402.2288,402.3105,402.3514,403.3354,403.352,405.0294,406.3405,406.3737,407.025,407.3004,407.3339,407.3675,407.3809,408.3342,408.3703,408.3903,409.2328,409.2666,409.3281,409.3477,409.3889,410.3267,410.3568,410.4069,411.1808,411.2734,411.3287,411.3654,411.4033,412.2736,412.3327,412.3502,412.3698,412.42,413.2299,413.2728,413.3427,413.3797,414.2113,414.319,414.3395,415.2189,415.26,415.3453,416.2218,416.3395,416.3624,417.2257,417.3576,418.3587,418.3773,419.2662,419.3242,419.3697,420.3284,420.373,420.3943,421.3531,421.3859,422.3481,422.3889,422.4067,423.3344,423.3653,423.4024,423.4363,424.3369,424.3676,424.4035,425.3446,425.3785,426.3501,426.3809,427.3608,427.3852,428.3276,428.3548,428.3867,428.4166,429.0975,429.3826,430.0959,430.2523,430.342,431.3422,431.3702,432.3337,432.3537,432.3952,433.0903,433.3414,433.3867,434.3561,435.3664,436.3713,436.4228,437.3393,437.381,437.4401,438.3911,438.4462,439.2098,439.3218,439.3408,439.3658,439.4053,440.3245,440.3496,440.3921,441.3291,441.356,441.3778,442.3284,442.3691,442.3942,443.3338,443.3709,443.3921,444.3732,444.3928,445.1256,445.3177,445.3441,445.3844,446.1288,446.3535,446.3878,446.4074,447.3519,447.391,447.4126,448.3598,449.3484,449.4171,450.4067,450.423,451.3593,452.3914,452.4289,452.4916,453.323,453.3708,453.4502,454.4528,454.4682,455.3737,456.3563,457.3521,458.3692,459.2893,459.3713,459.3928,460.3884,462.4025,462.437,463.3432,463.4033,464.3971,465.3527,465.378,465.4153,466.3413,467.3518,467.3747,467.404,467.4219,468.3728,468.3888,469.381,469.4432,470.3916,471.3656,471.404,471.438,474.3419,474.3767,474.4735,475.3653,475.4444,476.3805,476.4202,476.4538,478.431,478.4708,479.4613,479.5033,480.4126,480.499,480.5238,481.3513,481.3899,481.4815,482.4064,482.5012,483.3321,483.3789,483.4101,483.5093,484.381,484.4179,485.3565,486.4052,488.3848,488.4527,489.4932,490.4703,490.5089,491.4745,492.4482,492.4853,493.3632,493.447,493.4891,494.3997,494.4269,494.5003,495.2728,495.4268,496.2788,496.4221,496.5189,497.4785,500.4134,500.4366,500.4927,501.4993,502.4302,502.4676,502.5063,503.3171,503.417,503.4642,503.5104,504.322,504.4851,504.5183,505.49,506.4662,506.5019,507.1149,507.389,507.4696,507.5051,508.4816,508.5066,508.5524,509.1206,509.4845,510.5,510.5337,511.3972,512.5113,513.3921,516.4858,517.4889,518.3926,518.465,518.5015,518.5302,519.1464,519.3701,519.5046,520.5169,521.1629,521.4246,521.5206,522.5268,523.4133,523.4675,523.5333,524.5453,525.1885,525.4783,528.5292,529.3805,530.3888,530.4667,530.5404,532.4483,532.4885,532.518,533.4828,534.4596,534.4939,534.5315,535.4228,535.5005,535.5359,536.4759,536.5113,537.4806,537.5146,537.5463,538.4917,538.526,539.5315,540.5436,543.3907,544.5155,545.5136,546.5319,547.5344,548.4752,548.5477,549.5509,550.4913,550.5582,551.3402,551.5092,551.5623,552.3421,553.3167,553.444,562.5264,562.5608,564.5077,565.5737,566.5572,566.5774,568.5738,573.4079,573.5386,574.4129,574.5652,575.516,575.567,576.5183,576.5793,577.5247,577.581,578.5329,581.2508,582.255,585.5952,586.6026,588.5803,590.5968,591.5973,592.5201,593.6059,595.1765,598.5622,599.5212,600.5833,600.6158,601.5886,602.5494,602.5952,602.6266,603.5431,603.6013,604.5455,604.6119,605.5563,605.6152,606.6208,607.4008,608.408,610.5986,611.603,612.6174,613.6201,614.534,614.5956,614.6321,615.5996,615.6366,616.6107,617.4378,617.6136,618.5934,618.6277,619.5394,619.6309,620.6082,620.6361,621.6089,622.6202,623.627,624.58,624.6367,625.5803,626.5973,627.5441,627.6009,628.6124,629.5556,629.6162,630.352,630.6281,630.6589,631.6317,632.6429,633.647,634.6513,635.6575,637.3151,638.3206,638.559,639.3212,642.5933,643.5403,643.632,644.6084,644.6396,645.5541,645.6117,645.6493,646.5589,646.6227,646.6622,647.6296,647.6702,648.6386,649.6412,650.6547,651.5521,651.6598,652.6677,653.6697,654.6306,656.646,657.6476,658.6237,658.6596,659.6168,659.6623,660.6372,660.6733,661.6438,661.6806,662.6364,663.4641,664.4673,665.4684,666.656,669.1894,669.5588,671.4985,674.6184,674.6531,676.6385,676.6764,677.6735,678.6881,683.6126,685.4159,686.4232,715.3287,716.332,717.3314,741.4771,742.4817,743.2157,743.4832,744.4826,745.2257,818.2429,819.2241,820.2256,885.3818,893.2442,894.2486,963.3937,964.4,967.2771
